year_of_incident,watch,type_of_incident,type_location,type_of_property,incident_address,reporting_area,beat,division,council_district,date1_of_occurrence,year1_of_occurrence,month1_of_occurence,day1_of_the_week,time1_of_occurrence,day1_of_the_year,date2_of_occurrence,year2_of_occurrence,month2_of_occurence,day2_of_the_week,time2_of_occurrence,day2_of_the_year,date_of_report,date_incident_created,offense_entered_year,offense_entered_month,offense_entered_day_of_the_week,offense_entered_time,offense_entered_date_time,call_received_date_time,call_date_time,call_cleared_date_time,call_dispatch_date_time,person_involvement_type,victim_type,victim_race,victim_ethnicity,victim_gender,element_number_assigned,investigating_unit_1,investigating_unit_2,offense_status,ucr_disposition,modus_operandi_mo,family_offense,hate_crime,hate_crime_description,weapon_used,gang_related_offense,drug_related_istevencident,criminal_justice_information_service_code,penal_code,ucr_offense_name,ucr_offense_description,ucr_code,offense_type,nibrs_crime,nibrs_crime_category,nibrs_crime_against,nibrs_code,nibrs_group,nibrs_type,update_date,x_coordinate,y_cordinate,zip_code,city,state,location1
2015,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking Lot (All Others),N/A,9929 HARRY HINES BLVD,3066,521,NORTHWEST,D6,2015-07-05T00:00:00Z,2015,July,Sun,01:00:00,186,2015-07-05T00:00:00Z,2015,July,Sun,01:14:00,186,2015-07-07T18:15:00Z,2015-07-09T18:21:00Z,2015,July,Thu,18:21:00,190,2015-07-07T18:15:43Z,2015-07-07T18:15:34Z,2015-07-09T18:27:30Z,2015-07-07T21:06:51Z,Victim,Business,NA,NA,NA,C509,Investigations,Special Investigations / Auto Theft,Clear by Arrest,CBA (Over Age 17),UNKNOWN SUSPECT TOOK COMP'S VEHICLE,FALSE,NA,Unknown,Other,UNK,UNK,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2016-05-02T17:47:03Z,2465799.28333786,6998455.01227918,75220,DALLAS,TX,"9929 HARRY HINES BLVD
DALLAS, TX 75220
(32.856912, -96.880408)"
2018,1,UNAUTHORIZED USE OF MOTOR VEH - (ATT) AUTOMOBILE,Apartment Complex/Building,N/A,8181 SCYENE CIR,1237,322,SOUTHEAST,D7,2018-11-12T00:00:00Z,2018,November,Mon,21:00:00,316,2018-11-13T00:00:00Z,2018,November,Tue,06:00:00,317,2018-11-13T06:27:00Z,2018-11-13T09:05:17Z,2018,November,Tue,09:05:00,317,2018-11-13T06:27:41Z,2018-11-13T06:27:41Z,2018-11-13T10:22:43Z,2018-11-13T07:35:51Z,Registered Owner,Business,NA,NA,NA,B343,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,"SUSP BUSTED STEERING COLUMN, ATT TO TAKE COMPS VEH",FALSE,NA,None,NA,NA,No,24110004,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2018-11-20T03:06:23Z,2527858.83048,6966545.85366,75227,DALLAS,TX,"8181 SCYENE CIR
DALLAS, TX 75227
(32.765438, -96.680274)"
2014,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,N/A,9765 WEBB CHAPEL RD APT 1061,4552,536,NORTHWEST,D6,2014-07-28T00:00:00Z,2014,July,Mon,22:00:00,209,2014-07-29T00:00:00Z,2014,July,Tue,09:00:00,210,2014-07-29T09:15:00Z,2014-07-29T10:26:22Z,2014,July,Tue,10:26:00,210,2014-07-29T09:28:07Z,2014-07-29T09:28:07Z,2014-07-29T12:15:54Z,2014-07-29T10:01:21Z,Registered Owner,NA,Hispanic or Latino,Hispanic or Latino,Male,B526,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,NA,FALSE,NA,None,NA,No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2018-02-20T07:58:30Z,2470210.1203167,7003184.29251876,75220,DALLAS,TX,"9765 WEBB CHAPEL RD APT 1061
DALLAS, TX 75220
(32.869524, -96.864795)"
2022,2,THEFT OF PROP (AUTO ACC) > OR EQUAL $100 <$750 (NOT EMP)PC31.03(e2A),Restaurant/Food Service/TABC Location,N/A,3541 WILHURT AVE,4252,731,SOUTH CENTRAL,D4,2022-08-08T00:00:00Z,2022,August,Mon,12:30:00,220,2022-08-08T00:00:00Z,2022,August,Mon,13:00:00,220,2022-08-08T17:43:00Z,2022-08-08T18:08:30Z,2022,August,Mon,18:08:00,220,2022-08-08T17:43:54Z,2022-08-08T17:43:53Z,2022-08-08T18:48:25Z,2022-08-08T17:56:47Z,Victim,Individual,White,Non-Hispanic or Latino,Female,OFFDTY,Investigations,Property Crime Division / SC Property Crimes,Suspended,Suspended,UNK SUSP TOOK COMPS FRONT LICENSE PLATE,FALSE,NA,None,NA,NA,No,23990191,PC 31.03(e)(2)(A),NA,NA,NA,NA,THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES,LARCENY/ THEFT OFFENSES,PROPERTY,23G,A,Coded,2022-08-29T06:09:10Z,2502562.56808,6947130.44072,75216,DALLAS,TX,"3541 WILHURT AVE
DALLAS, TX 75216
(32.713778, -96.763342)"
2017,1,FRAUD USE/POSS IDENTIFYING INFO # ITEMS 5<10,Financial Institution,N/A,1717 MCKINNEY AVE,2039,131,CENTRAL,D14,2017-05-18T00:00:00Z,2017,May,Thu,10:15:00,138,2017-05-19T00:00:00Z,2017,May,Fri,10:30:00,139,2017-05-19T11:00:00Z,2017-05-19T10:33:45Z,2017,May,Fri,10:33:00,139,2017-05-19T09:22:26Z,2017-05-19T09:22:26Z,2017-05-19T17:37:32Z,2017-05-19T09:26:22Z,Victim,Individual,White,Non-Hispanic or Latino,Male,L212,Investigations,Special Investigations / Financial Crimes,Clear by Arrest,CBA (Over Age 17),"AP USED NAME, DOB, SSN, ADDRESS, AND DL # TO DEFRAUD ANOTHER",FALSE,NA,None,Other,UNK,UNK,26040043,PC 32.51(c)(2),FRAUD,FRAUD,1100,PART2,IMPERSONATION,FRAUD OFFENSES,PROPERTY,26C,A,Coded,2017-05-23T11:43:02Z,2489497.25661111,6973791.73614652,75202,DALLAS,TX,"1717 MCKINNEY AVE
DALLAS, TX 75202
(32.788397, -96.804305)"
2022,3,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,"Highway, Street, Alley ETC",N/A,5826 CHAPELWOOD WAY,1201,238,NORTHEAST,D7,2022-08-03T00:00:00Z,2022,August,Wed,18:00:00,215,2022-08-04T00:00:00Z,2022,August,Thu,00:48:00,216,2022-08-04T00:49:00Z,2022-08-05T08:46:47Z,2022,August,Fri,08:46:00,217,2022-08-04T00:49:18Z,2022-08-04T00:49:18Z,2022-08-05T09:45:11Z,2022-08-05T08:20:53Z,Registered Owner,Individual,Asian,Non-Hispanic or Latino,Female,B248,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP ENTERED COMPS VEH BY FORCE AND DROVE AWAY IN COMPS VEH,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2022-08-11T08:44:39Z,2521062.41166,6977767.30365,75228,DALLAS,TX,"5826 CHAPELWOOD WAY
DALLAS, TX 75228
(32.79743, -96.701899)"
2015,2,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking Lot (Apartment),N/A,2777 N BUCKNER BLVD,1177,223,NORTHEAST,D7,2015-09-18T00:00:00Z,2015,September,Fri,13:30:00,261,2015-09-18T00:00:00Z,2015,September,Fri,13:45:00,261,2015-09-18T15:51:00Z,2015-09-19T01:36:27Z,2015,September,Sat,01:36:00,262,2015-09-18T15:51:05Z,2015-09-18T15:51:04Z,2015-09-19T02:13:03Z,2015-09-19T00:42:32Z,Owner,Individual,Black,Non-Hispanic or Latino,Male,A224,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMP'S VEHICLE WITHOUT CONSENT,FALSE,NA,None,NA,No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2015-10-09T08:21:44Z,2525061.15071,6983633.92644,75228,DALLAS,TX,"2777 N BUCKNER BLVD
DALLAS, TX 75228
(32.813711, -96.687114)"
2014,3,ROBBERY OF BUSINESS (AGG),Gas or Service Station,Other,10340 FOREST LN,1043,258,NORTHEAST,D10,2014-10-28T00:00:00Z,2014,October,Tue,22:00:00,301,2014-10-28T00:00:00Z,2014,October,Tue,22:20:00,301,2014-10-28T22:25:00Z,2014-10-28T22:32:27Z,2014,October,Tue,22:32:00,301,2014-10-28T22:13:40Z,2014-10-28T22:13:40Z,2014-10-29T04:29:05Z,2014-10-28T22:17:04Z,Victim,Business,NA,NA,NA,R56,Investigations,Capers / Robbery,Clear by Arrest,CBA (Over Age 17),AP POINTED GUN AT CLERK AND DEMANDED MONEY.,FALSE,NA,None,Handgun,No,No,12990002,PC 29.03,ROBBERY-BUSINESS,ROBBERY,300,PART1,NA,NA,NA,NA,NA,NA,2018-02-16T22:31:28Z,2518619.03334,7018329.10705,75243,DALLAS,TX,"10340 FOREST LN
DALLAS, TX 75243
(32.909001, -96.708073)"
2015,1,FORGERY FINANCIAL INSTRUMENT,Business Office,N/A,8080 N CENTRAL SERV E,4621,214,NORTHEAST,D14,2015-01-16T00:00:00Z,2015,January,Fri,14:16:00,16,2015-01-29T00:00:00Z,2015,January,Thu,11:45:00,29,2015-01-30T15:45:00Z,2015-01-30T15:52:03Z,2015,January,Fri,15:52:00,30,2015-01-30T13:56:33Z,2015-01-30T13:55:54Z,2015-01-30T17:18:11Z,2015-01-30T15:35:23Z,Victim,Business,NA,NA,NA,F214,Investigations,Special Investigations / Financial Crimes,Suspended,Suspended,SUSP ATTEMPTED TO CASH A FRAUDULENT CHECK.,FALSE,NA,None,Other,UNK,No,25890001,PC 32.21(d),FORGE & COUNTERFEIT,FORGERY & COUNTERFEIT,1000,PART2,NA,NA,NA,NA,NA,NA,2017-05-24T09:07:45Z,2499719.68629745,7000425.02539952,75206,DALLAS,TX,"8080 N CENTRAL SERV E
DALLAS, TX 75206
(32.860359, -96.769852)"
2015,1,"CRIM MISCHIEF >OR EQUAL $750 BUT <$2,500",Single Family Residence - Vacant,N/A,10463 WOODLEAF DR,1247,327,SOUTHEAST,D7,2015-10-30T00:00:00Z,2015,October,Fri,11:00:00,303,2015-11-10T00:00:00Z,2015,November,Tue,10:00:00,314,2015-11-10T10:12:00Z,2015-11-10T11:05:35Z,2015,November,Tue,11:05:00,314,2015-11-10T10:13:22Z,2015-11-10T10:12:57Z,2015-11-10T11:24:37Z,2015-11-10T11:01:11Z,Victim,Government,NA,NA,NA,EX06,NA,NA,Suspended,Suspended,UNKNOWN SUSPECT BROKE OUT WINDOWS AT VACANT RESIDENCE,FALSE,NA,None,Other,No,No,29990002,PC 28.03(b)(3),VANDALISM & CRIM MISCHIEF,CRIMINAL MISCHIEF/VANDALISM,1400,PART2,NA,NA,NA,NA,NA,NA,2015-11-10T12:54:12Z,2539121.73347744,6962690.7370231,75227,DALLAS,TX,"10463 WOODLEAF DR
DALLAS, TX 75227
(32.755196, -96.643463)"
2022,1,BMV,Hotel/Motel/ETC,N/A,3207 MALLORY DR,4275,731,SOUTH CENTRAL,D4,2022-09-09T00:00:00Z,2022,September,Fri,01:00:00,252,2022-09-09T00:00:00Z,2022,September,Fri,11:00:00,252,2022-09-09T19:55:00Z,2022-09-09T21:36:24Z,2022,September,Fri,21:36:00,252,2022-09-09T19:58:19Z,2022-09-09T19:55:58Z,2022-09-09T22:25:01Z,2022-09-09T21:21:05Z,Victim,Individual,Black,Non-Hispanic or Latino,Male,EX01,Investigations,Property Crime Division / SC Property Crimes,Suspended,Suspended,UNKNOWN SUSP REMOVED FIREARM W.O CONSENT,FALSE,NA,None,NA,NA,No,22990011,PC 30.04(d),NA,NA,NA,NA,THEFT FROM MOTOR VEHICLE,LARCENY/ THEFT OFFENSES,PROPERTY,23F,A,Coded,2022-09-16T10:15:19Z,2502792.3291,6944631.34171,75216,DALLAS,TX,"3207 MALLORY DR
DALLAS, TX 75216
(32.706826, -96.762766)"
2017,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking Lot (All Others),N/A,3011 GULDEN LN,4049,424,SOUTHWEST,D6,2017-06-23T00:00:00Z,2017,June,Fri,22:00:00,174,2017-06-24T00:00:00Z,2017,June,Sat,08:30:00,175,2017-06-24T08:30:00Z,2017-06-24T09:27:21Z,2017,June,Sat,09:27:00,175,2017-06-24T08:53:20Z,2017-06-24T08:50:50Z,2017-06-24T10:00:54Z,2017-06-24T08:56:12Z,Registered Owner,Individual,Hispanic or Latino,Hispanic or Latino,Male,D447,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSPECT TOOK COMP'S VEHICLE WITHOUT PERMISSION,FALSE,NA,None,NA,No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2019-04-30T02:38:02Z,2482229.79149,6970575.28884,75212,DALLAS,TX,"3011 GULDEN LN
DALLAS, TX 75212
(32.778944, -96.827713)"
2022,3,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Shopping Mall,N/A,3718 FAWN VALLEY DR,4264,723,SOUTH CENTRAL,D4,2022-07-29T00:00:00Z,2022,July,Fri,20:20:00,210,2022-07-29T00:00:00Z,2022,July,Fri,20:35:00,210,2022-07-29T20:35:00Z,2022-07-30T17:54:21Z,2022,July,Sat,17:54:00,211,2022-07-29T20:35:07Z,2022-07-29T20:35:07Z,2022-07-30T20:20:09Z,2022-07-30T17:32:22Z,Registered Owner,Individual,Black,Non-Hispanic or Latino,Female,C711,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMPS VEHICLE WITHOUT CONSENT,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2022-08-16T10:54:39Z,2480971.76087,6941049.71764,75224,DALLAS,TX,"3718 FAWN VALLEY DR
DALLAS, TX 75224
(32.699307, -96.834431)"
2021,3,POSS CONT SUB PEN GRP 1 <1G,Single Family Residence - Occupied,N/A,1400 BOTHAM JEAN BLVD,2123,151,CENTRAL,D2,2021-04-21T00:00:00Z,2021,April,Wed,16:40:00,111,2021-04-21T00:00:00Z,2021,April,Wed,16:41:00,111,2021-04-21T16:53:00Z,2021-04-21T15:54:20Z,2021,April,Wed,15:54:00,111,2021-04-21T15:53:58Z,2021-04-21T15:53:58Z,2021-04-21T22:50:38Z,2021-04-21T15:53:58Z,Victim,Government,NA,NA,NA,U266,NA,NA,Clear by Arrest,CBA (Over Age 17),AP POSSESSED COCAINE,FALSE,NA,None,NA,NA,Yes,35990014,HSC 481.115(b),NA,NA,NA,NA,DRUG/ NARCOTIC VIOLATIONS,DRUG/ NARCOTIC VIOLATIONS,SOCIETY,35A,A,No Coded,2021-04-23T13:44:16Z,2492356.58324152,6966513.77530877,75215,DALLAS,TX,"1400 BOTHAM JEAN BLVD
DALLAS, TX 75215
(32.767362, -96.795092)"
2014,1,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,"Highway, Street, Alley ETC",N/A,7062 WAX BERRY DR,8811,436,SOUTHWEST,D3,2014-11-13T00:00:00Z,2014,November,Thu,00:30:00,317,2014-11-13T00:00:00Z,2014,November,Thu,06:20:00,317,2014-11-13T08:00:00Z,2014-11-13T08:42:49Z,2014,November,Thu,08:42:00,317,2014-11-13T07:54:35Z,2014-11-13T07:54:25Z,2014-11-13T09:18:16Z,2014-11-13T07:58:15Z,Victim,Business,NA,NA,NA,B436,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSPECT TOOK 07 FORD VAN WITHOUT CONSENT DJK9049,FALSE,NA,None,None (Mutually Exclusive),No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,720,PART1,NA,NA,NA,NA,NA,NA,2014-12-29T06:54:54Z,2446924.76105,6917246.52771,75249,DALLAS,TX,"7062 WAX BERRY DR
DALLAS, TX 75249
(32.63448, -96.945883)"
2021,2,MAN DEL CONT SUB PEN GRP 1 > OR EQUAL 1G<4G,Single Family Residence - Occupied,N/A,1400 BOTHAM JEAN BLVD,2123,151,CENTRAL,D2,2021-06-02T00:00:00Z,2021,June,Wed,15:10:00,153,2021-06-02T00:00:00Z,2021,June,Wed,15:10:00,153,2021-06-02T15:52:00Z,2021-06-02T15:52:58Z,2021,June,Wed,15:52:00,153,2021-06-02T15:52:24Z,2021-06-02T15:52:24Z,2021-06-02T15:53:19Z,2021-06-02T15:52:24Z,Victim,Government,NA,NA,NA,U215,NA,NA,Open,Open,PC BUY,FALSE,NA,None,NA,NA,Yes,35990002,HSC 481.112(c),NA,NA,NA,NA,DRUG/ NARCOTIC VIOLATIONS,DRUG/ NARCOTIC VIOLATIONS,SOCIETY,35A,A,Coded,2021-06-08T12:14:03Z,2492356.58324152,6966513.77530877,75215,DALLAS,TX,"1400 BOTHAM JEAN BLVD
DALLAS, TX 75215
(32.767362, -96.795092)"
2018,3,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Single Family Residence - Occupied,N/A,4220 MILLVIEW LN,6007,614,NORTH CENTRAL,D12,2018-04-27T00:00:00Z,2018,April,Fri,19:00:00,117,2018-04-27T00:00:00Z,2018,April,Fri,19:15:00,117,2018-04-28T16:30:00Z,2018-04-16T13:05:25Z,2018,April,Mon,13:05:00,106,2018-04-16T13:04:06Z,2018-04-16T13:04:06Z,2018-04-16T22:53:43Z,2018-04-16T13:04:06Z,Victim,Individual,Black,Non-Hispanic or Latino,Female,PC 613,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,KNOWN SUSPECT TOOK COMPLAINANT'S VEHICLE WITHOUT CONSENT.,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,UUMV,MOTOR VEHICLE THEFT,710,PART1,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Not Coded,2020-08-07T16:32:11Z,2477594.71972,7053094.13364,75287,DALLAS,TX,"4220 MILLVIEW LN
DALLAS, TX 75287
(33.006543, -96.839119)"
2019,2,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Single Family Residence - Occupied,N/A,2222 TOSCA LN,4261,455,SOUTHWEST,D4,2019-07-29T00:00:00Z,2019,July,Mon,06:45:00,210,2019-07-29T00:00:00Z,2019,July,Mon,13:20:00,210,2019-07-29T13:41:00Z,2019-07-29T15:30:43Z,2019,July,Mon,15:30:00,210,2019-07-29T13:41:46Z,2019-07-29T13:41:46Z,2019-07-29T16:02:04Z,2019-07-29T15:15:29Z,Victim,Individual,Black,Non-Hispanic or Latino,Male,C446,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMPS TRUCK WITHOUT PERMISSION,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Not Coded,2020-07-11T13:49:43Z,2474433.58651,6939611.67997,75224,DALLAS,TX,"2222 TOSCA LN
DALLAS, TX 75224
(32.694791, -96.855285)"
2017,1,ROBBERY OF INDIVIDUAL (AGG),"Highway, Street, Alley ETC",N/A,11304 LIPPITT AVE,1114,232,NORTHEAST,D9,2017-03-12T00:00:00Z,2017,March,Sun,06:30:00,71,2017-03-12T00:00:00Z,2017,March,Sun,06:40:00,71,2017-03-12T08:11:00Z,2017-03-12T07:01:46Z,2017,March,Sun,07:01:00,71,2017-03-12T06:36:09Z,2017-03-12T06:36:09Z,2017-03-12T11:44:42Z,2017-03-12T06:37:22Z,Victim,Individual,White,Non-Hispanic or Latino,Male,A245,Investigations,Capers / Robbery,Suspended,Suspended,UNKNOWN SUSP SHOT AT COMP,FALSE,NA,None,Handgun,No,No,12990002,PC 29.03,ROBBERY-INDIVIDUAL,ROBBERY,300,PART1,ROBBERY-INDIVIDUAL,ROBBERY,PROPERTY,120,A,Coded,2017-03-15T14:25:25Z,2525146.53046,6999023.83562,75218,DALLAS,TX,"11304 LIPPITT AVE
DALLAS, TX 75218
(32.855867, -96.687129)"
2017,1,UNAUTHORIZED USE OF MOTOR VEH - (ATT) TRUCK OR BUS,Parking Lot (All Others),Motor Vehicle,2433 JOE FIELD RD,3025,534,NORTHWEST,D6,2017-01-09T00:00:00Z,2017,January,Mon,00:00:00,9,2017-01-13T00:00:00Z,2017,January,Fri,08:00:00,13,2017-01-13T11:00:00Z,2017-01-13T14:51:30Z,2017,January,Fri,14:51:00,13,2017-01-13T11:26:40Z,2017-01-13T11:26:22Z,2017-01-13T15:49:38Z,2017-01-13T14:30:51Z,Registered Owner,Business,NA,NA,NA,B523,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSPECT ENTERED SALES LOT AND ATTEMPTED TO STEAL COMPS  TRUCK,FALSE,NA,None,NA,No,No,24110004,PC 31.07,UUMV,AUTO THEFT - UUMV,720,PART1,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2017-01-17T13:54:23Z,2460510.50749812,7011560.39059594,75229,DALLAS,TX,"2433 JOE FIELD RD
DALLAS, TX 75229
(32.892891, -96.896503)"
2018,1,BURGLARY OF HABITATION -NO FORCED ENTRY,Single Family Residence - Occupied,Residential Property Occupied/Vacant,2631 FONVILLE DR,1242,324,SOUTHEAST,D5,2018-01-30T00:00:00Z,2018,January,Tue,20:30:00,30,2018-01-31T00:00:00Z,2018,January,Wed,16:00:00,31,2018-02-01T12:42:00Z,2018-02-01T12:25:13Z,2018,February,Thu,12:25:00,32,2018-02-01T11:57:34Z,2018-02-01T11:57:34Z,2018-02-01T13:37:35Z,2018-02-01T12:04:37Z,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,B313,Investigations,Property Crime Division / SE Property Crimes,Suspended,Suspended,UNKNOWN SUSPECT TOOK COMP PROPERTY WITH OUT PERMISSION,FALSE,NA,None,Other,NA,UNK,22990002,PC 30.02(c)(2),BURGLARY-RESIDENCE,BURGLARY,521,PART1,BURGLARY-RESIDENCE,BURGLARY/ BREAKING & ENTERING,PROPERTY,220,A,Coded,2018-04-11T10:58:52Z,2526493.5507286,6963248.84089378,75227,DALLAS,TX,"2631 FONVILLE DR
DALLAS, TX 75227
(32.757178, -96.684344)"
2018,1,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,"Highway, Street, Alley ETC",N/A,2118 VOLGA AVE,4272,726,SOUTH CENTRAL,D4,2018-05-05T00:00:00Z,2018,May,Sat,10:00:00,125,2018-05-08T00:00:00Z,2018,May,Tue,10:00:00,128,2018-07-23T14:00:00Z,2018-06-26T09:59:48Z,2018,June,Tue,09:59:00,177,2018-06-26T09:57:20Z,2018-06-26T09:57:20Z,2018-06-26T09:58:33Z,2018-06-26T09:57:20Z,NA,NA,NA,NA,NA,G118,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,SUSPECT FAILED TO RETURN THE VEHICLE UPON DEMAND.,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2022-01-22T15:34:26Z,2493488.09509,6942845.50276,75216,DALLAS,TX,"2118 VOLGA AVE
DALLAS, TX 75216
(32.702961, -96.793364)"
2014,1,THEFT OF PROP (AUTO ACC) <$50 - (NOT EMP),Parking Lot (All Others),N/A,4748 ALGIERS ST,3112,516,NORTHWEST,D6,2014-01-01T00:00:00Z,2014,January,Wed,08:00:00,1,2014-07-16T00:00:00Z,2014,July,Wed,08:00:00,197,2014-07-16T18:55:00Z,2014-07-16T16:28:37Z,2014,July,Wed,16:28:00,197,2014-07-16T15:46:09Z,2014-07-16T15:45:44Z,2014-07-16T16:29:37Z,2014-07-16T16:20:15Z,Victim,Business,NA,NA,NA,B505,Investigations,Property Crime Division / NW Property Crimes,Suspended,Suspended,UNKNOWN SUSPECT(S) REMOVED LICENSE PLATE FROM TRAILER WITHOUT PERMISSION.,FALSE,NA,None,None (Mutually Exclusive),No,No,99999999,PC 31.03(f),THEFT/BMV,THEFT,650,PART1,NA,NA,NA,NA,NA,NA,2018-02-20T00:33:17Z,2476101.84508178,6979283.72614677,75207,DALLAS,TX,"4748 ALGIERS ST
DALLAS, TX 75207
(32.803593, -96.8483)"
2022,2,LOST PROPERTY (NO OFFENSE),Convenience Store,N/A,4523 S MARSALIS AVE,4320,751,SOUTH CENTRAL,D4,2022-07-02T00:00:00Z,2022,July,Sat,14:00:00,183,2022-07-02T00:00:00Z,2022,July,Sat,14:00:00,183,2022-07-06T14:41:00Z,2022-07-06T16:11:08Z,2022,July,Wed,16:11:00,187,2022-07-06T14:41:05Z,2022-07-06T14:41:04Z,2022-07-06T16:23:38Z,2022-07-06T16:03:43Z,Victim,Individual,Black,Non-Hispanic or Latino,Female,OFFDTY,NA,NA,Suspended,Suspended,UNK SUSP TOOK COMP'S PHONE OFF THE CHARGER,FALSE,NA,None,NA,NA,No,99999999,No Offense,NA,NA,NA,NA,MISCELLANEOUS,MISCELLANEOUS,MISCELLANEOUS,999,C,999 - No Coded,2022-07-07T07:47:50Z,2486969.26757,6937805.29368,75216,DALLAS,TX,"4523 S MARSALIS AVE
DALLAS, TX 75216
(32.68918, -96.814608)"
2019,2,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,Motor Vehicle,1310 N COCKRELL HILL RD,4078,416,SOUTHWEST,D3,2019-06-08T00:00:00Z,2019,June,Sat,00:00:00,159,2019-07-05T00:00:00Z,2019,July,Fri,00:00:00,186,2019-07-05T10:00:00Z,2019-06-11T09:06:28Z,2019,June,Tue,09:06:00,162,2019-06-11T09:03:42Z,2019-06-11T09:03:42Z,2019-06-11T09:05:09Z,2019-06-11T09:03:42Z,Victim,Individual,Unknown,Unknown,Female,G114,Investigations,Special Investigations / Auto Theft,Clear by Exceptional Arrest,CBEA (Over Age 17),KNOWN SUSP REFUSES TO RETURN COMP'S VEH AFTER RETURN,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Not Coded,2020-08-16T12:16:47Z,2462958.46749,6962271.64683,75211,DALLAS,TX,"1310 N COCKRELL HILL RD
DALLAS, TX 75211
(32.757522, -96.892858)"
2018,2,RECKLESS DAMAGE,Apartment Complex/Building,N/A,13230 PANDORA DR,9610,231,NORTHEAST,D9,2018-02-22T00:00:00Z,2018,February,Thu,15:10:00,53,2018-02-22T00:00:00Z,2018,February,Thu,15:20:00,53,2018-02-22T21:28:00Z,2018-02-22T16:05:52Z,2018,February,Thu,16:05:00,53,2018-02-22T15:16:58Z,2018-02-22T15:16:58Z,2018-02-23T00:16:34Z,2018-02-22T15:19:50Z,Victim,Individual,White,Non-Hispanic or Latino,Male,C246,Investigations,Capers / Robbery,Suspended,Suspended,AP HIT PARKED VEHICLE IN APT PARKING LOT WHILE DRIVING,FALSE,NA,None,NA,NA,No,99999999,PC 28.04(a),VANDALISM & CRIM MISCHIEF,CRIMINAL MISCHIEF/VANDALISM,1400,PART2,ALL OTHER OFFENSES,ALL OTHER OFFENSES,"PERSON, PROPERTY, OR SOCIETY",90Z,B,90Z - No Coded,2018-03-21T11:11:23Z,2524274.86159645,7005904.91667068,75238,DALLAS,TX,"13230 PANDORA DR
DALLAS, TX 75238
(32.874787, -96.6881)"
